"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24750059",,"ABR - SCHWEPPES DRINKS LEVE 3 PAGUE 2 - 3 POR 17,99","BEBIDAS ALCOOLICAS/CERVEJAS/PROMO",1,,,"24750059","17,99",,"UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24750059","ABR - SCHWEPPES DRINKS LEVE 3 PAGUE 2 - 3 POR 17,99",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24749985",,"ABR - SPATEN LN 355ML 1 POR 7,99","BEBIDAS ALCOOLICAS/CERVEJAS/PROMO",1,,,"24749985","7,99",,"UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24749985","ABR - SPATEN LN 355ML 1 POR 7,99",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24749992",,"ABR - SPATEN LN 355ML 3 POR 6,49 CADA","BEBIDAS ALCOOLICAS/CERVEJAS/PROMO",1,,,"24749992","19,47",,"UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24749992","ABR - SPATEN LN 355ML 3 POR 6,49 CADA",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24750004",,"ABR - SPATEN LN 355ML 6 POR 5,99 CADA","BEBIDAS ALCOOLICAS/CERVEJAS/PROMO",1,,,"24750004","35,94","0,0000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24750004","ABR - SPATEN LN 355ML 6 POR 5,99 CADA",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24750028",,"ABR - TABLETES LACTA 80G MDLZ  2 POR 14,59","BOMBONIERE/CHOCOLATES/PROMO",1,,,"24750028","14,59","0,0000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24750028","ABR - TABLETES LACTA 80G MDLZ  2 POR 14,59",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24749909",,"ABR - TABLETES LACTA MDLZ 34G 3 POR 10,99","BOMBONIERE/CHOCOLATES/PROMO",1,,,"24749909","10,99","0,0000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24749909","ABR - TABLETES LACTA MDLZ 34G 3 POR 10,99",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","24749916",,"ABR - TRIDENT 5S 3 POR 6,99","BOMBONIERE/GOMA DE MASCAR/PROMO",1,,,"24749916","6,99","0,0000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,,,,,"24749916","ABR - TRIDENT 5S 3 POR 6,99",1,,,"UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7896002100014",,"AGUARDENTE 51 PIRASSUNUNGA GF 965ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7896002100014","17,00","9,1844","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7896002100014","AGUARDENTE 51 PIRASSUNUNGA GF 965ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7896002100014",,"AGUARDENTE 51 PIRASSUNUNGA GF 965ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7896002100014","17,00","9,1844","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"7896002100014","AGUARDENTE 51 PIRASSUNUNGA GF 965ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7896273100171",,"AGUARDENTE BARRIL 500ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22084000","7896273100171","5,99","3,7000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7896273100171","AGUARDENTE BARRIL 500ML",1,"0200400","22084000","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7896273100171",,"AGUARDENTE BARRIL 500ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22084000","7896273100171","5,99","3,7000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","46,49"," %",,"7896273100171","AGUARDENTE BARRIL 500ML",1,"0200400","22084000","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104379",,"AGUARDENTE KARIKANA AMBURANA GF 700G","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104379","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7897070104379","AGUARDENTE KARIKANA AMBURANA GF 700G",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104379",,"AGUARDENTE KARIKANA AMBURANA GF 700G","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104379","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"7897070104379","AGUARDENTE KARIKANA AMBURANA GF 700G",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104348",,"AGUARDENTE KARIKANA CARVALHO GF 700ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104348","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7897070104348","AGUARDENTE KARIKANA CARVALHO GF 700ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104348",,"AGUARDENTE KARIKANA CARVALHO GF 700ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104348","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"7897070104348","AGUARDENTE KARIKANA CARVALHO GF 700ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104386",,"AGUARDENTE KARIKANA CASTANHEIRAS GF 700G","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104386","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7897070104386","AGUARDENTE KARIKANA CASTANHEIRAS GF 700G",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104386",,"AGUARDENTE KARIKANA CASTANHEIRAS GF 700G","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104386","55,89","35,0033","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"7897070104386","AGUARDENTE KARIKANA CASTANHEIRAS GF 700G",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104331",,"AGUARDENTE KARIKANA PRATA GF 700ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104331","39,89","24,9999","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7897070104331","AGUARDENTE KARIKANA PRATA GF 700ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7897070104331",,"AGUARDENTE KARIKANA PRATA GF 700ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","7897070104331","39,89","24,9999","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"7897070104331","AGUARDENTE KARIKANA PRATA GF 700ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","78913356",,"AGUARDENTE PIRASSUNUNGA 51 50ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22084000","78913356","9,99","6,2200","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"78913356","AGUARDENTE PIRASSUNUNGA 51 50ML",1,"0200400","22084000","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","78913356",,"AGUARDENTE PIRASSUNUNGA 51 50ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22084000","78913356","9,99","6,2200","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","46,49"," %",,"78913356","AGUARDENTE PIRASSUNUNGA 51 50ML",1,"0200400","22084000","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","78913394",,"AGUARDENTE TERRA BRAZILIS 200ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","78913394","16,99","10,6000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"78913394","AGUARDENTE TERRA BRAZILIS 200ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","78913394",,"AGUARDENTE TERRA BRAZILIS 200ML","BEBIDAS ALCOOLICAS/DESTILADOS/AGUARDENTE / CACHACA",1,"0200400","22072020","78913394","16,99","10,6000","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","43,65"," %",,"78913394","AGUARDENTE TERRA BRAZILIS 200ML",1,"0200400","22072020","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7898994498025",,"ALFAJOR ODARA 70 CACAU PCT 65G","BOMBONIERE/DOCES/ALFAJOR",1,"1700900","19059090","7898994498025","9,99","5,8931","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade","60 - ICMS cobrado anteriormente por subsituição tributária","Icms",," %",,"7898994498025","ALFAJOR ODARA 70 CACAU PCT 65G",1,"1700900","19059090","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
"Lista de Produtos","FLORA LOJA DE CONV. ARARAQUARA LTDA","Código","Código Rápido","Descrição	","Estrutura Mercadológica	","Fator de Conversão","CEST","NCM","Cód. SPED","Preço Venda	","Custo Médio","Unid. Venda","Unid. Compra","7898994498025",,"ALFAJOR ODARA 70 CACAU PCT 65G","BOMBONIERE/DOCES/ALFAJOR",1,"1700900","19059090","7898994498025","9,99","5,8931","UNIDADE","UNIDADE","Situação Tributária","Imposto","Percent./Valor","Quantidade",,"LEI Nº 12.741, de 08/12/2012.","31,44"," %",,"7898994498025","ALFAJOR ODARA 70 CACAU PCT 65G",1,"1700900","19059090","UNIDADE","UNIDADE","Filtros de Pesquisa","
Status do produto: Somente ativos
Estrutura mercadológica filtrada: SIM",20/05/2024,15:57:13,"Página -1 de 1"
